,ndev,nuc,sexp,lt,ld,fix,age,nd,la,ns,rexp
0,-0.0005464480874316946,0.04863387978142073,0.0032786885245901674,0.014754098360655754,0.01748633879781423,0.0,-0.0010928961748633893,0.009289617486338808,0.09344262295081966,-0.00601092896174864,-0.010928961748633892
1,-0.008362369337979158,0.05365853658536579,0.01672473867595814,0.02439024390243898,0.023693379790940727,0.0013937282229965042,0.004878048780487765,0.028571428571428515,0.07804878048780484,0.01672473867595814,0.010452961672473827
2,0.01226053639846747,0.08429118773946365,-0.008429118773946342,-0.014559386973180021,0.0030651340996169065,0.0007662835249042654,0.0015325670498084864,0.00996168582375485,0.1026819923371648,-0.007662835249042099,-0.00842911877394632
3,0.0003795066413661896,0.03149905123339658,0.005313092979127099,0.013662239089184024,0.0007590132827324014,-2.2204460492503132e-17,0.002656546489563527,0.018975332068311167,0.1703984819734345,0.0117647058823529,0.011385199240986688
4,0.0004237288135593209,-0.006355932203389858,0.0347457627118644,-0.003389830508474567,-0.012711864406779693,-0.005932203389830537,0.005508474576271172,0.020338983050847404,0.16271186440677965,0.0012711864406779628,0.005932203389830493
5,0.012526997840172837,-0.005615550755939469,-0.030237580993520474,-0.01641468682505398,0.0038876889848812545,-0.0030237580993519807,0.008207343412527046,-0.008207343412526935,0.06997840172786182,-0.003455723542116562,-0.003023758099352003
6,0.01811722912966258,-0.00035523978685607637,0.015985790408525814,0.030195381882770933,0.010657193605683868,0.009236234458259362,0.011722912966252275,0.017051509769094177,0.13108348134991124,-0.001776198934280604,0.013499111900532901
7,0.01669626998223801,-0.003197158081705154,0.022380106571936054,0.012788632326820615,0.012788632326820615,0.0035523978685612747,-0.008880994671403197,0.014920071047957385,0.097335701598579,0.003907637655417418,-0.003907637655417439
8,0.0011257035647279424,-0.01876172607879929,-0.019512195121951258,0.006754221388367676,0.00712945590994365,-0.006378986866791769,-0.0026266416510319244,0.021388367729831124,0.09268292682926826,0.0037523452157598226,0.00037523452157595116
9,0.0012718600953895098,0.004769475357710662,-0.012400635930047721,0.004133545310015907,0.004769475357710662,-0.0009538950715421324,-0.004451510333863285,0.013036565977742475,0.12178060413354534,0.00858505564387919,-0.0025437201907790195
10,0.0,0.0,0.007342657342657355,0.010139860139860147,0.01118881118881121,0.0,0.0,0.03286713286713287,0.12482517482517481,0.0020979020979021044,0.0
11,0.02155172413793107,0.01422413793103452,-0.002586206896551668,0.018103448275862077,-0.003017241379310298,0.0021551724137931273,0.007758620689655204,0.02758620689655176,0.08060344827586208,0.0,0.011637931034482785
12,0.018648018648018704,-0.006526806526806483,0.006993006993007067,-0.012121212121212088,0.002797202797202836,0.006993006993007045,6.661338147750939e-17,-0.004195804195804143,0.038228438228438286,0.010722610722610803,0.01771561771561776
13,0.044324324324324295,0.005405405405405394,0.01675675675675674,0.009729729729729696,0.014594594594594579,0.000540540540540535,0.010810810810810834,0.004324324324324303,0.12000000000000002,-0.005945945945945952,0.009189189189189184
14,0.02959183673469381,0.007653061224489744,0.014795918367346905,0.015306122448979553,0.019387755102040737,0.0010204081632652518,0.004081632653061162,0.031122448979591776,0.1285714285714285,-0.003061224489795977,0.01683673469387752
15,0.04027072758037229,0.01928934010152288,0.06632825719120136,-0.0010152284263958977,0.01759729272419632,0.0020304568527919286,0.016920473773265686,0.013536379018612576,0.10321489001692052,0.0016920473773266221,-0.0023688663282571245
16,0.0628389154704944,-0.01562998405103666,0.020733652312599694,-0.00031897926634767427,-0.01562998405103668,-0.0025518341307814605,-0.0031897926634768536,0.0054226475279107065,0.06666666666666668,0.0,-0.0073365231259967965
17,0.058711217183770883,-0.018615751789976143,0.018138424821002364,0.003341288782816232,-0.009546539379474962,0.0,0.0,-0.00047732696897375695,0.042004773269689724,0.0023866348448686736,0.001909307875894961
18,-0.002739726027397249,-0.02027397260273973,0.008767123287671241,-0.01753424657534246,-0.018082191780821932,0.0010958904109588997,-0.021917808219178082,-0.007123287671232848,0.04273972602739724,0.0005479452054794498,-0.03397260273972602
19,0.011160714285714324,-0.0013392857142856761,0.023214285714285743,-0.012946428571428536,0.007589285714285743,0.0008928571428571619,-0.004910714285714235,-0.00044642857142855873,0.09687500000000004,0.00044642857142862535,-0.007142857142857073
20,0.02911611785095323,0.004159445407279039,0.05372616984402083,0.009705372616984408,0.015944540727902946,0.0010398613518197487,-0.0017331022530328922,0.004852686308492249,0.1448873483535529,0.0013864818024263536,0.0062391681109185805
21,0.03017656500802568,-0.000321027287319442,0.06837881219903688,0.01540930979133226,0.009951845906902058,-0.0016051364365970988,-0.001605136436597121,0.017977528089887618,0.10850722311396466,0.026324237560192598,-0.008988764044943864
22,0.028792569659442747,-0.004334365325077361,0.028173374613003132,-0.007430340557275539,0.004334365325077449,0.0009287925696594534,0.0003095975232198844,0.02724458204334368,0.10000000000000005,0.0058823529411765165,0.011145510835913353
23,0.05142857142857138,-0.006050420168067294,0.04403361344537808,0.0117647058823529,0.0006722689075629784,0.005042016806722671,0.005042016806722649,0.01680672268907559,0.0917647058823529,0.000336134453781467,0.007731092436974762
24,0.04819819819819815,0.007657657657657624,0.011261261261261235,-0.011261261261261323,0.007657657657657602,-0.003153153153153232,-0.0009009009009009362,0.00810810810810807,0.07342342342342341,0.003153153153153121,0.00585585585585584
25,0.04029484029484025,0.004422604422604381,0.024078624078624,-0.003931203931203986,0.009336609336609292,0.0024570024570023997,0.0024570024570023997,0.022604422604422525,0.037837837837837784,0.009828009828009753,-0.013759213759213785
26,0.036830835117773075,0.0029978586723769184,0.016274089935760228,-0.008137044967880059,0.004282655246252753,-0.0025695931477515365,-0.0012847965738757682,0.014561027837259122,0.04967880085653109,0.0034261241970021893,0.005567451820128499
27,0.04927007299270077,0.007299270072992736,0.02481751824817522,0.0021897810218978408,-0.010218978102189746,-0.0007299270072992359,0.014233576642335799,0.0014598540145985607,0.051094890510948954,-0.0007299270072992359,-0.011313868613138656
28,0.04385633270321361,-0.00604914933837426,0.027599243856332722,-0.004536862003780695,-0.0030245746691871522,0.004158790170132365,-0.0018903591682419396,0.005293005671077511,0.055198487712665424,-0.004158790170132343,-0.005293005671077511
29,0.025892857142857162,0.00044642857142853656,0.004910714285714257,0.012946428571428558,0.007142857142857095,0.0013392857142856985,0.0022321428571427937,0.010267857142857117,0.1276785714285714,-0.004910714285714301,0.00044642857142853656
30,0.031724137931034416,0.0059770114942528044,0.03862068965517236,0.006436781609195363,0.0036781609195401855,0.0,-0.004137931034482789,-4.4408920985006264e-17,0.12183908045977007,-0.0018390804597701483,0.010114942528735571
31,0.02147368421052631,0.001684210526315799,0.03831578947368421,0.01094736842105264,-0.011789473684210527,0.0,0.010105263157894728,0.024421052631578965,0.0648421052631579,0.0,0.0012631578947368328
32,0.011389521640091105,0.01093394077448746,0.041457858769931646,0.014578587699316614,0.002277904328018221,-0.002733485193621865,0.0036446469248291534,0.014578587699316614,0.04874715261958999,-0.009111617312072884,-0.005922551252847375
33,0.016314199395770345,-0.013293051359516661,-0.013293051359516661,-0.007250755287009114,0.0018126888217522286,0.0024169184290029786,-0.017522658610271958,-0.013293051359516684,0.025377643504531665,0.0036253776435044792,-0.01268882175226591
34,0.0052941176470587825,0.004117647058823515,0.0117647058823529,0.013529411764705835,0.011176470588235255,0.008823529411764675,0.012941176470588189,0.024705882352941088,0.03882352941176466,-0.004705882352941249,-0.0023529411764706466
35,0.019152854511970484,0.00441988950276242,0.012523020257826877,-0.0018416206261510303,0.010313075506445646,-0.00220994475138121,0.0025782688766114114,0.020626151012891315,0.1156537753222836,-0.0018416206261510082,-0.00220994475138121
36,0.014904679376083151,0.006932409012131657,0.014211438474869964,-0.005199306759098831,0.0038128249566724117,0.0017331022530329143,0.009705372616984365,0.025303292894280727,0.08977469670710572,-0.0027729636048527294,-0.007625649913344912
37,0.0221415607985481,-0.0010889292196007317,0.051542649727767696,0.0025408348457350407,0.01125226860254087,0.0,-0.0007259528130671544,0.025771324863883848,0.1310344827586207,-0.001814882032667886,0.0
38,0.020469083155650325,0.0,0.034968017057569314,0.005970149253731338,0.007249466950959471,0.0,0.012793176972281462,0.004690831556503161,0.097228144989339,-0.00042643923240939243,0.0
39,0.07238805970149254,-0.002611940298507509,0.009701492537313427,0.019029850746268638,0.008955223880596996,-0.006343283582089599,0.009701492537313427,0.018656716417910446,0.10447761194029848,-0.0022388059701492933,-0.0007462686567164534
40,0.06061776061776063,-0.0019305019305019266,0.04015444015444016,0.012355212355212331,0.003474903474903468,-0.0030888030888030827,0.012355212355212331,0.022007722007721962,0.08378378378378377,-0.010038610038610018,-0.001158301158301156
41,0.01153846153846152,-0.00625,0.04615384615384614,0.0014423076923076872,-0.0076923076923076875,0.0,0.0024038461538461453,0.019230769230769208,0.08461538461538458,-0.0024038461538461453,0.006249999999999978
42,0.026778242677824315,0.0,0.03723849372384944,0.007112970711297106,0.008368200836820106,0.0,0.010878661087866148,0.030125523012552315,0.08828451882845194,0.0,0.011297071129707148
43,0.022698072805139136,-0.010278372591006479,0.01113490364025691,-0.01113490364025702,0.011991434689507452,-0.007708779443254876,0.012419700214132723,-0.011563169164882292,0.06766595289079222,-0.0004282655246252931,0.010706638115631639
44,0.02599580712788261,0.025995807127882565,0.012159329140461205,0.01677148846960168,-0.004612159329140453,0.004192872117400448,0.02222222222222219,0.030607966457023038,0.05073375262054507,-0.001677148846960197,0.03144654088050314
45,0.014613778705636692,0.0058455114822546506,0.026304801670146084,-0.014613778705636783,-2.2204460492503132e-17,0.0041753653444676075,-0.000835073068893566,0.015866388308976975,0.057202505219206626,-0.0012526096033403488,-0.0037578288100209136
46,0.026381461675579244,0.03244206773618534,0.01853832442067731,0.009269162210338622,0.036720142602495474,0.0010695187165775,0.00784313725490191,0.012834224598930443,0.11443850267379674,-0.0053475935828877445,0.008556149732620245
47,0.006896551724137989,-0.005363984674329458,0.005363984674329569,-0.0022988505747126185,-0.00996168582375474,0.0022988505747126853,-0.005747126436781547,0.01685823754789275,0.02758620689655178,-0.011494252873563182,-0.014559386973180044
48,0.0024048096192384794,-0.005210420841683372,0.015230460921843613,0.00641282565130259,-0.005210420841683372,0.0004008016032064132,-0.0008016032064128486,0.04088176352705404,0.010020040080160286,0.01883767535070131,0.0016032064128256307
49,0.0011385199240986576,-0.005313092979127143,-0.01138519924098671,-0.0022770398481973377,-0.012523719165085411,0.0,-0.011005692599620498,-0.005692599620493377,0.03149905123339658,-0.0037950664136622734,-0.004174573055028485
50,0.01575178997613367,-0.01670644391408114,-0.003818615751789922,-0.0114558472553699,-0.0019093078758949389,-0.004295942720763657,-0.014319809069212375,0.005250596658711237,0.0715990453460621,0.0,-0.0028639618138424305
51,0.023102310231023094,0.008580858085808597,0.013861386138613829,0.00792079207920795,0.015181518151815166,-0.003960396039603964,0.021782178217821756,-0.0013201320132013139,0.02970297029702971,0.0052805280528053,0.007920792079207905
52,0.02446808510638292,0.009042553191489323,0.0037234042553191183,0.0090425531914893,-0.01755319148936174,-0.0021276595744681216,0.009574468085106336,0.01010638297872335,0.03776595744680846,0.004255319148936132,0.019680851063829753
53,0.025233644859813074,-0.005607476635514042,-0.0074766355140187144,-0.0168224299065421,-0.022897196261682275,-0.012616822429906537,-0.00046728971962617383,-0.0224299065420561,0.04859813084112148,0.002803738317757021,0.011214953271028038
54,0.02252747252747256,-0.008241758241758212,-0.00439560439560438,-0.01098901098901095,-0.0005494505494505475,0.0,0.0005494505494505475,-0.0016483516483516425,0.11483516483516484,-0.0060439560439560225,0.0005494505494505475
55,0.010242587601078212,0.017250673854447472,-0.007547169811320709,0.005929919137466366,0.0053908355795148745,0.012938005390835627,0.0010781671159029837,0.037735849056603765,0.03881401617250677,0.011859838274932621,-0.0005390835579514475
56,-0.007438016528925595,0.013636363636363691,-0.020247933884297444,-0.007024793388429695,-0.011983471074380114,0.00289256198347112,0.0074380165289256615,0.05371900826446285,0.07685950413223146,-0.004958677685950352,-0.0074380165289255505
57,0.000310559006211153,0.011490683229813614,0.0211180124223602,0.016149068322981287,0.010869565217391264,0.009316770186335366,0.026708074534161463,0.058074534161490644,0.11552795031055899,0.00900621118012419,0.01614906832298133
58,0.05272496831432196,0.007351077313054555,0.04613434727503174,0.00506970849176176,0.001013941698352383,0.0,0.004562737642585612,0.019518377693282685,0.14600760456273768,-0.00025348542458805137,0.012674271229404366
59,0.02624671916010495,0.003674540682414662,0.02624671916010497,0.02624671916010495,0.0028871391076114917,0.002887139107611514,0.0023622047244094223,0.020472440944881855,0.10314960629921252,0.0,0.026771653543307017
60,0.043096234309623484,0.010041841004184149,0.005857740585774063,0.01799163179916321,0.0343096234309624,0.0029288702928870424,0.04518828451882848,0.049790794979079546,0.11171548117154814,0.007112970711297106,0.01506276150627619
61,0.007843137254901933,0.007189542483660105,0.017647058823529394,-0.004575163398692794,-0.0003267973856209361,-0.0019607843137254832,-0.004901960784313752,0.005555555555555536,0.09542483660130716,0.00588235294117645,-0.005228758169934622
62,0.027972027972028003,0.005594405594405627,0.011888111888111919,0.0025641025641025992,0.0018648018648018904,-0.0002331002331002141,0.008391608391608418,0.011421911421911467,0.04102564102564106,0.006293706293706336,0.004195804195804254
63,0.04348993288590604,0.00456375838926173,0.03704697986577181,0.0005369127516778426,0.0018791946308724717,-2.2204460492503132e-17,-0.007785234899328875,-0.0026845637583892577,0.03651006711409392,-0.002416107382550359,-2.2204460492503132e-17
64,0.027808988764044938,0.012359550561797716,0.03117977528089886,0.003932584269662876,-0.014887640449438244,0.004213483146067376,0.004494382022471877,0.005337078651685356,0.04494382022471908,-0.0067415730337079035,0.002808988764044895
65,0.025116279069767412,0.0030232558139534405,0.03023255813953487,0.0069767441860464794,0.003720930232558084,0.007906976744186011,-0.002093023255813975,0.033953488372093,0.046511627906976716,0.0,0.007441860465116234
66,0.005790108564535612,0.0021712907117008794,0.013751507840772037,-0.00024125452352230514,0.0004825090470446325,0.0,0.0009650180940892871,0.027503015681544098,0.05693606755126661,0.0014475271411339198,2.2204460492503132e-17
67,0.0014970059880239806,-0.013473053892215536,0.007485029940119792,0.014670658682634775,0.00988023952095809,0.0,-0.0050898203592813825,0.021556886227544945,0.0347305389221557,0.0002994011976047872,-0.0029940119760478723
68,0.011371237458193972,-0.002341137123745818,0.029431438127090304,0.003678929765886285,0.030434782608695633,0.0030100334448160517,0.007023411371237453,0.022073578595317712,0.04849498327759203,-0.0006688963210702336,0.0026755852842809346
69,0.022514970059880235,0.003113772455089836,0.013652694610778426,0.0021556886227544815,-0.0033532934131736748,0.0,-0.00574850299401195,-0.0071856287425149604,0.05820359281437126,0.0,-0.004550898203592802
70,0.02200000000000002,0.0002499999999999947,0.023,-0.0012500000000000178,0.0012500000000000178,0.0030000000000000248,-0.033500000000000016,-0.012249999999999983,0.026250000000000016,-0.0017499999999999849,-0.021999999999999974
71,-0.008610567514677082,-0.009784735812133061,0.028962818003913936,-0.008610567514677082,-0.020352250489236744,-0.003913894324853206,-0.008610567514677082,-0.014090019569471623,0.008219178082191813,-0.005088062622309164,-0.008610567514677082
72,0.04166666666666663,0.011805555555555514,0.02291666666666663,0.022222222222222164,0.01736111111111105,0.0062499999999999336,0.015624999999999955,0.014583333333333282,0.03576388888888884,0.002083333333333304,0.014236111111111093
73,0.015755627009646323,0.010610932475884271,0.026045016077170424,0.012218649517684943,0.02282958199356917,-0.0009646302250803762,0.003536977491961446,0.019292604501607767,0.07395498392282962,0.0016077170418006936,-0.001607717041800605
74,6.661338147750939e-17,-0.010973936899862768,0.0038408779149520455,-0.0032921810699588104,0.005761316872428024,-0.0016460905349793941,-0.0032921810699588104,0.0052126200274348776,0.10123456790123461,-0.002194787379972518,-0.0035665294924553726
75,0.032356134636264945,0.0017372421281216077,0.010857763300760048,0.02953311617806733,0.0017372421281216077,0.0,-0.0017372421281216077,0.011943539630836053,0.07513572204125954,0.004777415852334421,0.014332247557003264
76,0.0464646464646465,0.0031425364758698392,0.004713804713804737,0.009427609427609451,-0.013692480359146964,0.004264870931537601,0.0024691358024691245,-0.00022446689113355677,0.04915824915824916,0.007407407407407418,0.0071829405162738835
77,0.03680175246440302,-0.007228915662650626,0.022124863088718506,0.006133625410733834,0.029134720700985727,-0.0004381161007667389,0.016867469879518038,0.003066812705366906,0.028258488499452318,-0.0015334063526835084,0.005914567360350476
78,0.044519392917369324,0.005059021922428353,0.0276559865092749,-0.008263069139966195,0.004215851602023623,-0.005227655986509228,-0.006408094435075862,-0.007251264755480591,0.025801011804384523,0.0032040472175379753,0.008094435075885342
79,0.10223463687150836,0.005400372439478574,0.02774674115456237,0.003165735567970218,0.0009310986964618407,0.0013035381750465813,0.0039106145251396555,0.01824953445065176,0.029795158286778388,0.0014897579143389405,0.00875232774674115
80,0.058513189448441236,0.005275779376498768,0.0023980815347721673,0.003357314148681079,0.004796163069544357,-0.003357314148681034,-0.00527577937649879,0.009832134292565931,0.024940047961630674,0.0011990407673860837,0.016546762589928064
81,0.030470914127423844,0.0030470914127424197,0.01606648199445988,0.005540166204986185,0.0038781163434903343,-0.0013850415512465242,0.004986149584487576,0.011911357340720241,0.027700831024930796,-0.001385041551246502,-0.0011080332409972194
82,0.021052631578947413,0.0023684210526316194,0.03315789473684212,0.0007894736842105399,-0.0031578947368420484,0.0,0.0034210526315789913,0.010789473684210548,0.004473684210526341,0.007631578947368434,-0.0010526315789473495
83,0.03201970443349753,0.0064039408866994885,0.022660098522167483,-0.014778325123152691,-0.009605911330049266,-0.0019704433497536923,-0.0014778325123152801,-0.010591133004926112,-0.00935960591133007,0.003694581280788167,-0.015270935960591125
84,0.027922077922077883,0.017207792207792182,0.005844155844155807,-0.008441558441558495,0.0019480519480518765,-0.0019480519480519654,-0.002272727272727271,-0.0012987012987013325,0.0081168831168831,0.009740259740259716,-0.0025974025974026425
85,0.0013223140495868257,0.02247933884297524,-0.0026446280991735184,-0.0013223140495867592,-0.0026446280991735184,0.0,0.0006611570247934129,-0.007933884297520644,0.014545454545454594,0.008925619834710807,0.004958677685950463
86,-0.008982826948480849,-0.006869220607661796,-0.01056803170409506,-0.013474240422721228,-0.014531043593130732,0.00026420079260238707,-0.015323645970937872,-0.010568031704095083,0.07212681638044915,-0.0005284015852047297,-0.005812417437252271
87,-0.007772020725388629,-0.0005181347150259086,-0.0007772020725388629,-0.0023316062176165888,-0.00725388601036272,0.0041450777202072684,-0.006217616580310903,-0.00362694300518136,0.02901554404145077,0.01450777202072535,-0.009326424870466355
88,0.0021151586368977292,0.0058754406580493026,0.020211515863689744,0.00611045828437129,0.013866039952996423,-0.003995299647473627,0.001645123384253777,0.0018801410105757422,0.07614571092831957,0.008460634547591005,0.005405405405405373
89,-0.006261180679785361,-0.0026833631484794564,0.005724508050089394,-0.01019677996422188,0.0026833631484793896,0.0010733452593917115,-0.00590339892665479,0.0010733452593917336,0.04758497316636845,0.0017889087656528968,-0.0010733452593918225
90,-0.007323452484742798,-0.004184829991281602,0.019354838709677403,0.005928509154315598,0.023888404533565822,0.005928509154315575,0.033653007846556206,0.03940714908456844,0.04202266782911943,-0.001394943330427223,0.0022667829119441983
91,0.005279831045406569,0.0,0.0014783526927138358,0.0,0.010137275607180585,0.0,0.0,0.015628299894403397,0.07624076029567053,0.0,-0.0035902851108764234
92,-0.050881612090680074,-0.007808564231738013,-0.011838790931989895,-0.12619647355163727,-0.059949622166246816,0.0007556675062972307,0.019899244332493717,-0.08816120906801003,-0.035012594458438254,0.014105793450881653,-0.09093198992443322
93,-0.018258426966292096,-0.014887640449438156,-0.0011235955056179358,-0.010393258426966279,-0.0014044943820224142,0.0011235955056180247,0.003370786516853985,-0.0730337078651685,-0.030337078651685334,0.002808988764045006,0.008707865168539363
94,4.4408920985006264e-17,0.0012383900928792714,-0.001547987616099067,-0.01021671826625381,-0.01981424148606805,-0.0018575851393188626,-0.02012383900928789,-0.009907120743034037,0.003405572755417996,0.0012383900928792714,-0.007120743034055699
95,0.01983914209115283,0.0008042895442359254,0.012868632707774807,0.001072386058981234,0.014745308310991967,-0.0002680965147453085,0.010455764075067032,0.00536193029490617,0.004021447721179627,0.01823056300268098,0.013672922252010732
96,0.013840830449826935,0.0032295271049596064,0.0020761245674740135,0.0,-0.012226066897347176,0.0,-0.0027681660899654403,-0.0016147635524798698,0.017531718569780818,0.0006920415224913156,0.007151095732410573
97,-0.009536423841059594,-0.007947019867549643,-0.026490066225165566,-0.006887417218543046,2.2204460492503132e-17,-0.0002649006622516215,-0.003443708609271523,0.005562913907284761,0.02781456953642385,-0.004768211920529786,-0.006622516556291402
