,ld,exp,age,nuc,rexp,la,ns,lt,entrophy,ndev
0,0.1818431339321016,0.005219779133480192,0.06587726656498899,0.0735385104219623,0.08608498559566172,0.1574862029034626,0.000926255436931594,0.08993341524035461,0.008689953680167202,0.0013657289724905387
1,0.04372015405302695,0.00729735595895817,0.018153300301090386,0.041934023210266326,0.02842354351194136,0.08419039580227423,0.0007491961179806491,0.03280897570814698,0.01240204332193282,0.0008673594668069808
2,0.06737536976911972,0.015431304112554084,0.11060812590187574,0.08646967893217895,0.1082616883116883,0.15352176226551223,0.007501975108225106,0.09026047077922074,0.01611172438672439,0.0003133116883116885
3,0.10956237210331275,0.03853722139262206,0.082116945965378,0.08710060284276314,0.06870911454012493,0.19780225098169335,0.010473162435705985,0.08913099386095899,0.03447755931640953,0.00027925723134782353
4,0.07530335884353728,0.04174113047996973,0.06517074121315188,0.08214653013983376,0.03495103458049884,0.1154733914399092,0.006593584656084659,0.06446266770597132,0.013927142384731686,0.0006750283446712022
5,0.06993716931216927,0.03290803457398283,0.07188111202335344,0.07608217022441152,0.04287966383871559,0.15177171136653886,0.005010296934865895,0.07038293650793646,0.02239305099434409,0.0008742930122240472
6,0.1460613072944533,0.014080602372034966,0.11308254191189591,0.08166080345996077,0.05549633270911363,0.14226442393436775,0.0024799803816657746,0.0671525659889424,0.013509864901016588,0.0011160268414481898
7,0.11285762253619401,0.008533414006628295,0.1740733908948192,0.10624893162393166,0.03582287851037851,0.16608512122797836,0.0011635923600209319,0.076810995552067,0.012250109017966162,0.008285572562358285
8,0.11546228561204387,0.011256511514965616,0.07757608695652164,0.061693901285688794,0.046710892569588144,0.2482242542749785,0.0011598036960355812,0.04471585128952279,0.006611737341205939,0.0044607711576310554
9,0.15224912754699962,0.015236287008893377,0.05544406450523468,0.058449939491162825,0.03734429528312507,0.16486857621299097,0.0016165920860069791,0.0449672689406732,0.01604426291793311,0.004635997129348184
10,0.11853552149604786,0.0557809748730801,0.0859324111560953,0.07485347985347982,0.019332947754000396,0.20018894993894976,0.002453152111046847,0.054211683053788345,0.009674763832658567,0.0030352483773536413
11,0.08660702882685634,0.05376281700419629,0.06597256431308147,0.09280113118044152,0.027080322933771227,0.21164538861521578,0.001895046524356871,0.07433946816274399,0.014160417806969515,0.004961320926838169
12,0.06707519462137289,0.01823233242341519,0.07778844404003638,0.08270349307451216,0.028907643312101872,0.1304059245778991,0.003315589930239611,0.05210476695986252,0.016432817713072496,0.0050374330199170975
13,0.06978086883876353,0.028872994987468672,0.06640827067669171,0.07643989139515454,0.036009941520467846,0.1330421052631579,0.002375898078529657,0.0693347326649958,0.015047159565580615,0.002666207184628238
14,0.09108271329365074,0.038215128968253916,0.08534867311507938,0.08793265128968257,0.06445487351190472,0.1399494667658729,0.004456882440476181,0.09228008432539678,0.018262934027777792,0.005006200396825399
15,0.06166710758377425,0.027047608024691326,0.11148923059964723,0.08743669532627867,0.06967258597883595,0.1443221340388006,0.002845811287477954,0.09666247795414462,0.02222972883597885,0.0031391865079365097
16,0.03598681676296738,0.04917870425715613,0.08957898319718394,0.10129391645082016,0.07746289101414627,0.13136511257222552,0.0006739556352527063,0.17595543600982907,0.0066867403865311795,0.003673490735206217
17,0.05676747278317964,0.018715324524225068,0.06382059752347703,0.09099418266433978,0.07796181334663008,0.137529398321283,0.001355148342059338,0.1761668536524554,0.010094843347461151,0.003332169866201278
18,0.0807299422799422,0.05184052429052425,0.08970375180375172,0.08338357383357382,0.04043504088504086,0.1195191919191919,0.005355675805675802,0.14363780663780654,0.00807058682058682,0.010632371332371333
19,0.05668370518370513,0.07417218892218883,0.12829933954933936,0.08995801420801419,0.04238242313242313,0.13835001110001105,0.005361693861693858,0.10681404706404693,0.014912226662226658,0.010725579975579975
20,0.08866056731334503,0.08850428057025252,0.047852274397413276,0.07407851998824222,0.08568981481481487,0.19182096928277464,0.005450745884773661,0.12642379482657254,0.012917070840681954,0.00981433715461492
21,0.0738301587301588,0.06851325863678799,0.10759953314659193,0.08774647525676939,0.05167420634920633,0.2329651260504198,0.0007406862745098036,0.0931083566760037,0.00878606442577031,0.006345985060690941
22,0.08171836714163572,0.03644111032069388,0.06471433601356644,0.08089417749897605,0.06353517716125233,0.16989444336660278,0.007360581172260663,0.07874352396760721,0.013695775578980654,0.012387994280253226
23,0.13838224110651734,0.03300061246363491,0.05692363344051439,0.0740629816771295,0.04365615270759973,0.19917173225131385,0.0006078956770275111,0.14112010667074956,0.005962167610881436,0.011642461593426223
24,0.11048165905631657,0.07374205262013478,0.08404331376386166,0.09539958686671006,0.046544988040878435,0.10671706892802775,0.0020782343987823457,0.08213484453141986,0.017903272450532727,0.030102946292672347
25,0.13948139238424198,0.009514968336211854,0.06247035118019573,0.09664283658195574,0.017447713627765427,0.1460094168928365,0.0024750390657126337,0.10508115387778598,0.010485442881815932,0.014873714943663132
26,0.11572825614263978,0.013725212002609252,0.039466922156990644,0.19796643292019966,0.008927212437486402,0.1547108066971077,0.00023236029571646187,0.027333170254403117,0.0011401663405088069,0.005082028701891719
27,0.06459259888766133,0.05482894724417629,0.06654957838777,0.08640690065437236,0.017342757051263893,0.10871693908576713,0.0009843913770148129,0.04263193677232941,0.019035343663541177,0.004171269935695872
28,0.05586944444444409,0.24256865079365036,0.11111002886002876,0.12521370851370853,0.01742658730158727,0.11054686147186138,0.000718903318903322,0.047581565656565634,0.012156024531024538,0.003184848484848486
29,0.0633526748971193,0.04083033509700173,0.069205291005291,0.08325972957084067,0.042543356848912355,0.0937850676072898,0.001874221046443268,0.04946352145796589,0.03802633744855966,0.003735008818342149
30,0.050986344537814865,0.024925381263616528,0.11780594460006207,0.07665787426081537,0.04363025210084035,0.18853715375038882,0.0034885620915032774,0.02539690320572672,0.023047891378773736,0.0009219965764083438
31,0.03612222222222199,0.17326148904006006,0.20020517762660597,0.10266058201058201,0.007923469387755098,0.1620361300075585,0.00038129251700680367,0.03770502645502646,0.01032842025699169,0.002986848072562358
32,0.04069890873015861,0.21890243437118423,0.13025782203907194,0.07657615995115992,0.01820123626373627,0.07629674145299142,0.001709325396825399,0.07782455738705737,0.011873092185592186,0.0056552960927960935
33,0.09280294580294583,0.163172922922923,0.09661686686686677,0.09449803374803373,0.02323173173173174,0.09521382096382093,0.0015205205205205215,0.0717936507936508,0.018285070785070794,0.002036965536965537
34,0.0682567826184847,0.16530153101429682,0.10694016661037932,0.1228102836879432,0.0435188280986153,0.07719883485309015,0.0022958741416188237,0.046752307778903525,0.018166835528537654,0.002023387369132048
35,0.12834119635508504,0.11425848765432081,0.11750011022927674,0.1219830614344502,0.038683201058201035,0.15082006907701337,0.0015160934744268084,0.04321097883597882,0.011781488830099933,0.015339395943562614
36,0.09208173166805746,0.1082041741335048,0.10047787763961273,0.087850371403948,0.012333164616991105,0.15510549331290485,0.0017567019147024915,0.04469865893307433,0.010494840471858573,0.012992754317086398
37,0.08244676199221634,0.17331868468232084,0.07584922092497848,0.07536020376929466,0.02720130598918474,0.134576282303555,0.00111049164079467,0.10092683691168546,0.0132282420161208,0.002812577433789556
38,0.08720172838911236,0.26697052689631495,0.061392616865715094,0.1108715032648242,0.03675289871950355,0.060269003311674924,0.0014130169974325836,0.09565520029341915,0.016830242525975366,0.0024232518666655943
39,0.06569425181075664,0.19049830482354713,0.09863650023116034,0.162395977808599,0.019375096316843875,0.11235271228232391,0.00322622900292803,0.048200223455077816,0.014965749730312842,0.0023931268300200355
40,0.051527668559778396,0.19250105577399154,0.060252439201980444,0.144513251783894,0.013932394058540836,0.11280475462356193,0.0014810688801514483,0.04834694917722438,0.007848259793213923,0.003045398281636813
41,0.06462119175627232,0.12231854838709665,0.12489071300563231,0.14548959933435734,0.06219098822324625,0.09738117639528926,0.00393381976446493,0.07258032514080906,0.009797683051715314,0.0037058371735791107
42,0.054747691197691156,0.1987787518037517,0.06506399711399713,0.04904960317460314,0.023885714285714288,0.09399069264069265,0.0017391414141414135,0.03438246753246756,0.0064479437229437225,0.00624098124098124
43,0.04900899880078929,0.31064263996298486,0.040903350235592946,0.06951904100922539,0.007595747995807483,0.15101814868322888,0.0025928207888350667,0.056638976232967896,0.004995491157002166,0.0078918916366864
44,0.07543915343915339,0.09764097968936672,0.09566892814473457,0.12022269158559477,0.0317842208568015,0.13937864823348686,0.003276604369346305,0.03146125618706265,0.010661247653183135,0.031098118279569868
45,0.11050234411626812,0.12231360926930535,0.09167179023508137,0.08721559172192091,0.023974817493804836,0.20788349742147189,0.003765002344116267,0.03477387649856004,0.014574392204139038,0.010740891433929398
46,0.05470002616431186,0.13315293040293014,0.08657426303854868,0.10741437728937717,0.05741182626896909,0.12414473225187507,0.00483985260770975,0.034556253270538975,0.019302699284842136,0.009050649747078322
47,0.08675043848110134,0.13245566956064192,0.1433844163816539,0.18706480750679647,0.038582675611681126,0.14435622204682974,0.0017398053143909517,0.026826471104095407,0.010700013154433051,0.006142725598526702
48,0.050320606463036745,0.08785319041295123,0.05039677796749504,0.1726613545816733,0.03807964965534686,0.18843272939986055,0.0022966704610130886,0.03113517359134889,0.008526829191171825,0.06682332574464045
49,0.06279729304375196,0.12545715859526047,0.1033994446692746,0.08487551148882594,0.029695085210665922,0.14670813660686163,0.0032663451594046474,0.04761367417599712,0.012482373308152338,0.06445487656819099
50,0.060898353805597556,0.09794558023444941,0.10449210555835989,0.1156851758371193,0.019992315889842367,0.1787001935049636,0.004554742273823551,0.03761233103370914,0.022137584833697904,0.03342196702002357
51,0.07964636456733218,0.07993294930875566,0.11800122887864815,0.10323138760880696,0.046103507424475144,0.2016606758832563,0.0013590629800307218,0.0693374807987711,0.02324283154121863,0.02700616999487967
52,0.0578034249493981,0.06013585277511446,0.0648447054436987,0.06327876318312559,0.008343853201235747,0.1989893469692127,0.0028105891126025346,0.044976589964844986,0.012459145626930866,0.031676360924683095
53,0.1284118151136422,0.05677429731582546,0.07363913937668083,0.0757111612086695,0.019635619364024682,0.18225975584032056,0.002217304751357908,0.043015596160944934,0.013765227021040966,0.01803032220640193
54,0.1215816540142627,0.09061756383712898,0.07832186565447428,0.07721973775017248,0.013020669427191158,0.09090149528410393,0.0017152058891189354,0.051159362778927985,0.016689348976305512,0.02932554635380722
55,0.06786797682035756,0.08194963466868221,0.060453665910808745,0.08890700428319472,0.019449193751574702,0.13272975560594608,0.0021659486016628853,0.06399973544973546,0.00924647266313933,0.013489821113630646
56,0.09150813307779253,0.038094279817190026,0.07534623323013415,0.06464071944567307,0.00982591282126885,0.1306529559192098,0.006065224335348171,0.06161775762936748,0.016545505921666898,0.017780087473585938
57,0.1164113548306461,0.05411070491188596,0.06200384326959127,0.07722919010123734,0.015414104486939133,0.10789334145731776,0.003027793400824897,0.08129644731908503,0.013782949006374202,0.02912598425196848
58,0.09486850921273023,0.03615326633165826,0.05327261306532665,0.08254416925899338,0.01111721304937385,0.2121498165430326,0.0012139666586902767,0.06784166866076403,0.01438099226290182,0.032759930605408
59,0.11744188897199367,0.05024237513504527,0.04159484334746114,0.05543006731488402,0.013902206432311125,0.21900847668910484,0.0014607122080944077,0.049527985539765625,0.013368133466301012,0.015635169949306076
60,0.07372677836566709,0.05705180776014106,0.07063470017636678,0.07112063981971388,0.0315716735253772,0.0925680971977268,0.000978958455810308,0.05436752890456595,0.02411069468939839,0.03540478640015678
61,0.11705883699633694,0.04715056471306464,0.057538741351241304,0.08251963776963775,0.040328780016279986,0.10696726190476184,0.0014644383394383392,0.03636838624338625,0.020311177248677235,0.019378357753357747
62,0.09052160232929458,0.06845775805391184,0.06709451019066401,0.05229571710340941,0.006024443505212729,0.15756382079459005,0.0022319667511975206,0.03185418427726121,0.019733164271625813,0.015606555837325061
63,0.06854174788823866,0.12023059964726615,0.07133143042792163,0.060351805439524744,0.009425508214981887,0.17857238002413423,0.0012192982456140358,0.048539682539682556,0.014757101086048456,0.014100807574491784
64,0.07015587716568104,0.09424045544143575,0.040937441643323975,0.09181219524846972,0.00703747795414461,0.26278586990351666,0.0017247380433654952,0.03566861188920015,0.007965089739599552,0.01019553376906318
65,0.11384870291400116,0.13297435441838418,0.07159044065387346,0.10199771973466007,0.009610104240701257,0.13014931295901444,0.0021882847666429743,0.049907279080786515,0.014125473821369347,0.011037728026533994
66,0.07436241645781105,0.09791891186299073,0.035562734962406015,0.0464343932748538,0.01245882936507936,0.09755573830409353,0.0010870144110275697,0.038522451963241444,0.03990429197994988,0.006713633040935675
67,0.06024213393444149,0.06662947309101151,0.06452324598478448,0.04274889640274255,0.008863247863247853,0.06832422278576127,0.0006147741147741149,0.03682927115619424,0.0146683807645346,0.03489635578097119
68,0.04306319932344516,0.042606459797033536,0.07232097319802237,0.06372427140255009,0.0028687874056726515,0.13540284283112142,0.0020431954202446002,0.034903493364558925,0.016688199323445237,0.016892239136091603
69,0.0427157719643637,0.06346540883686166,0.0646056544983104,0.09747927937958756,0.004520241511420167,0.21470054844483555,0.0025576659969262787,0.04866068792628466,0.01905959677242489,0.01006019228465821
70,0.05983117240295447,0.0983960003143171,0.0691664309288071,0.1824275498978469,0.015159673110168142,0.13048986327204137,0.003698451988055951,0.03633926606946408,0.016347752632406096,0.007802412384095551
71,0.07398894315560978,0.15592653642653634,0.07108692850359512,0.060931115181115186,0.010386480803147463,0.1366809455976122,0.0028470356803690154,0.045652489485822824,0.016413885497218828,0.016003357753357747
72,0.08304769253380356,0.09918919018224566,0.05817445620223394,0.06874015285126396,0.012394143151087587,0.14542188418577298,0.005416519694297476,0.08231103027630803,0.008855379188712521,0.062403990299823624
73,0.03669796557120498,0.03685855351199529,0.02983645220304613,0.03449822566069344,0.018234288359263558,0.05370596033162983,0.00033424333166447883,0.03891502378905671,0.005605148890211376,0.013719405635692085
74,0.19928937728937707,0.041490936414013344,0.0757710153094769,0.05816305062458909,0.010615948154409695,0.09023875270029108,0.0003339907955292582,0.03640837794683948,0.014963088193857424,0.013368460599229828
75,0.07717179446003078,0.012738087366137364,0.062464143231848,0.020828570798814807,0.006309531681481686,0.05087425964236116,0.0003869854494730507,0.01426571951269431,0.011367894377217922,0.013156875525453185
76,0.046176114890400584,0.051470483749055045,0.09212551020408156,0.08660959939531367,0.03395574452003022,0.1625721466364323,0.0052226757369614515,0.026133219954648537,0.009302078609221468,0.01238314436885865
77,0.12895758785209638,0.054671070740434785,0.07950107808055773,0.0483867327277732,0.053813469125607846,0.1816596476740983,0.001581888246628131,0.0472716304248096,0.01511205156436371,0.02957814937150196
78,0.057906235827664396,0.032881519274376436,0.05992721088435372,0.04762981859410431,0.004150793650793646,0.1229964096749811,0.0008555177626606202,0.08910597127739989,0.011580423280423286,0.07704024943310657
79,0.06662052212286133,0.0699080998702297,0.06290597474602823,0.06051724320826569,0.006362289476568823,0.14298938852291493,0.0012651737757551971,0.08663063502671436,0.01276435873228032,0.06087614521564177
